class,text
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
10,"Tringa Totanus: Brisk, fluty teu-teu notes with a lively cadence."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
9,"Tringa ochropus: Gentle, trilling koo-lik or wit-wit calls."
